,compiler,compiler_flags,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,DiscardedpapiValues,DiscardedtimeValues,DiscardedtscValues,FLOPSs,GATHER,papi,time,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_GPR_GPR_MEM,vmovdqa_YMM_GPR_GPR_LABEL,SCATTER,kxnorb_GPR_GPR_GPR,vmovq_XMM_GPR,vscatterdps_IMM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,N_CL,N_SETS
58,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,6,234,0.0,-DGATHER,0.0,0.0,0.0,299145299.14529914,1.0,5.073100000000001,3.342857142857143e-09,7.145914285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,14,3,3
59,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,6,234,0.0,-DSCATTER,0.0,0.0,0.0,152838427.94759828,0.0,7.073114285714285,6.542857142857142e-09,13.776571428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,14,3,3
60,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,96,7,0.0,-DGATHER,0.0,0.0,0.0,268199233.7164751,1.0,5.073128571428571,3.7285714285714285e-09,7.161142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,6,0,0,0,0,0,4,0,6,0,3,3
61,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,96,7,0.0,-DSCATTER,0.0,0.0,0.0,155555555.55555558,0.0,7.073099999999998,6.428571428571428e-09,14.129485714285716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,6,0,0,0,0,0,4,0,6,0,3,3
62,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,96,112,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.529342857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,6,7,0,0,0,0,4,0,6,7,4,4
63,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,96,112,0.0,-DSCATTER,0.0,0.0,0.0,154185022.02643174,0.0,7.073099999999998,6.485714285714285e-09,14.15702857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,6,7,0,0,0,0,4,0,6,7,4,4
64,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,96,234,0.0,-DGATHER,0.0,0.0,0.0,283400809.7165992,1.0,5.073100000000001,3.5285714285714292e-09,7.458828571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,6,6,0,0,0,0,4,0,6,14,4,3
65,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,96,234,0.0,-DSCATTER,0.0,0.0,0.0,154525386.31346577,0.0,7.073099999999998,6.471428571428572e-09,18.62654285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,6,6,0,0,0,0,4,0,6,14,4,3
66,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,109,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.397114285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,6,0,0,0,0,0,4,0,6,0,3,3
67,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,109,7,0.0,-DSCATTER,0.0,0.0,0.0,155555555.55555555,0.0,7.073099999999998,6.428571428571429e-09,16.31125714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,6,0,0,0,0,0,4,0,6,0,3,3
68,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,109,112,0.0,-DGATHER,0.0,0.0,0.0,285714285.71428573,1.0,5.0731142857142855,3.499999999999999e-09,7.367085714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,6,7,0,0,0,0,4,0,6,7,4,4
69,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,109,112,0.0,-DSCATTER,0.0,0.0,0.0,132075471.69811322,0.0,7.073114285714285,7.571428571428571e-09,14.019171428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,6,7,0,0,0,0,4,0,6,7,4,4
70,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,109,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.121542857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,0,6,6,0,0,0,0,4,0,6,14,4,3
71,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,5,109,234,0.0,-DSCATTER,0.0,0.0,0.0,150862068.96551728,0.0,7.073099999999998,6.628571428571427e-09,16.22402857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,0,6,6,0,0,0,0,4,0,6,14,4,3
72,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,6,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.199057142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,0,0,0,0,0,0,4,5,0,0,3,3
73,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,6,7,0.0,-DSCATTER,0.0,0.0,0.0,156599552.57270694,0.0,7.073128571428571,6.385714285714285e-09,14.216228571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,0,0,0,0,0,0,4,5,0,0,3,3
74,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,6,112,0.0,-DGATHER,0.0,0.0,0.0,286885245.90163934,1.0,5.0731142857142855,3.4857142857142853e-09,7.155428571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,0,7,0,0,0,0,4,5,0,7,4,4
75,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,6,112,0.0,-DSCATTER,0.0,0.0,0.0,155555555.55555558,0.0,7.073114285714285,6.428571428571428e-09,14.11177142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,0,7,0,0,0,0,4,5,0,7,4,4
76,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,6,234,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.156342857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,0,6,0,0,0,0,4,5,0,14,4,4
77,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,6,234,0.0,-DSCATTER,0.0,0.0,0.0,152838427.94759828,0.0,7.073099999999998,6.542857142857142e-09,13.82405714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,0,6,0,0,0,0,4,5,0,14,4,4
78,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,96,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.115714285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,6,0,0,0,0,0,4,5,6,0,4,4
79,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,96,7,0.0,-DSCATTER,0.0,0.0,0.0,155210643.01552108,0.0,7.073099999999998,6.4428571428571425e-09,13.757085714285711,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,6,0,0,0,0,0,4,5,6,0,4,4
80,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,96,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.147285714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,6,7,0,0,0,0,4,5,6,7,5,5
81,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,96,112,0.0,-DSCATTER,0.0,0.0,0.0,156950672.64573994,0.0,7.073099999999998,6.371428571428571e-09,13.982885714285713,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,6,7,0,0,0,0,4,5,6,7,5,5
82,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,96,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.167028571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,6,6,0,0,0,0,4,5,6,14,5,4
83,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,96,234,0.0,-DSCATTER,0.0,0.0,0.0,132575757.5757576,0.0,7.073099999999998,7.542857142857142e-09,13.81097142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,6,6,0,0,0,0,4,5,6,14,5,4
84,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,109,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.114114285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,6,0,0,0,0,0,4,5,6,0,4,4
85,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,109,7,0.0,-DSCATTER,0.0,0.0,0.0,154867256.63716817,0.0,7.073099999999998,6.457142857142856e-09,16.47922857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,6,0,0,0,0,0,4,5,6,0,4,4
86,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,109,112,0.0,-DGATHER,0.0,0.0,0.0,282258064.516129,1.0,5.073100000000001,3.542857142857143e-09,7.189457142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,6,7,0,0,0,0,4,5,6,7,5,5
87,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,109,112,0.0,-DSCATTER,0.0,0.0,0.0,156250000.0,0.0,7.073099999999998,6.399999999999999e-09,14.15405714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,6,7,0,0,0,0,4,5,6,7,5,5
88,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,109,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.178685714285713,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,5,6,6,0,0,0,0,4,5,6,14,5,4
89,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,80,109,234,0.0,-DSCATTER,0.0,0.0,0.0,151515151.51515153,0.0,7.073099999999998,6.5999999999999995e-09,14.357628571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,5,6,6,0,0,0,0,4,5,6,14,5,4
90,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,6,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285714e-09,7.1855142857142855,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,3,3
91,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,6,7,0.0,-DSCATTER,0.0,0.0,0.0,151187904.96760258,0.0,7.073099999999998,6.614285714285715e-09,14.347942857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,3,3
92,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,6,112,0.0,-DGATHER,0.0,0.0,0.0,297872340.42553186,1.0,5.073100000000001,3.3571428571428567e-09,7.193942857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,0,7,0,0,0,0,4,1,0,7,4,4
93,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,6,112,0.0,-DSCATTER,0.0,0.0,0.0,153508771.92982456,0.0,7.073099999999998,6.514285714285714e-09,13.803628571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,0,7,0,0,0,0,4,1,0,7,4,4
94,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,6,234,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285714e-09,7.153285714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,0,6,0,0,0,0,4,1,0,14,4,4
95,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,6,234,0.0,-DSCATTER,0.0,0.0,0.0,155555555.55555558,0.0,7.073099999999998,6.428571428571428e-09,16.192371428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,0,6,0,0,0,0,4,1,0,14,4,4
96,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,96,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.185857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,6,0,0,0,0,0,4,1,6,0,4,4
97,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,96,7,0.0,-DSCATTER,0.0,0.0,0.0,156599552.57270694,0.0,7.073099999999998,6.385714285714285e-09,18.667942857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,6,0,0,0,0,0,4,1,6,0,4,4
98,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,96,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.130657142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,6,7,0,0,0,0,4,1,6,7,5,5
99,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,96,112,0.0,-DSCATTER,0.0,0.0,0.0,155210643.01552108,0.0,7.073099999999998,6.4428571428571425e-09,14.518571428571429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,6,7,0,0,0,0,4,1,6,7,5,5
100,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,96,234,0.0,-DGATHER,0.0,0.0,0.0,281124497.9919679,1.0,5.073100000000001,3.557142857142857e-09,7.196228571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,6,6,0,0,0,0,4,1,6,14,5,4
101,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,96,234,0.0,-DSCATTER,0.0,0.0,0.0,155210643.01552108,0.0,7.073099999999998,6.442857142857142e-09,13.857742857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,6,6,0,0,0,0,4,1,6,14,5,4
102,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,109,7,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.0731142857142855,3.3714285714285714e-09,7.503457142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,6,0,0,0,0,0,4,1,6,0,4,4
103,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,109,7,0.0,-DSCATTER,0.0,0.0,0.0,150214592.27467814,0.0,7.073099999999998,6.6571428571428565e-09,13.878971428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,6,0,0,0,0,0,4,1,6,0,4,4
104,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,109,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.290914285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,6,7,0,0,0,0,4,1,6,7,5,5
105,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,109,112,0.0,-DSCATTER,0.0,0.0,0.0,132325141.77693763,0.0,7.073099999999998,7.557142857142856e-09,18.542771428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,6,7,0,0,0,0,4,1,6,7,5,5
106,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,109,234,0.0,-DGATHER,0.0,0.0,0.0,296610169.4915254,1.0,5.073100000000001,3.3714285714285718e-09,7.142657142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,4,1,6,6,0,0,0,0,4,1,6,14,5,4
107,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,64,19,109,234,0.0,-DSCATTER,0.0,0.0,0.0,128913443.83057088,0.0,7.073099999999998,7.757142857142858e-09,14.130085714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,4,1,6,6,0,0,0,0,4,1,6,14,5,4
108,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,6,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.133542857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
109,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,6,7,0.0,-DSCATTER,0.0,0.0,0.0,219435736.677116,0.0,7.073099999999998,4.5571428571428575e-09,11.270485714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,6,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.179628571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,2,2
111,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,6,112,0.0,-DSCATTER,0.0,0.0,0.0,221518987.3417721,0.0,7.073114285714285,4.514285714285715e-09,10.62877142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,2,2
112,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,6,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.154771428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,2,2
113,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,6,234,0.0,-DSCATTER,0.0,0.0,0.0,217391304.3478261,0.0,7.073099999999998,4.6000000000000015e-09,10.858742857142856,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,2,2
114,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,96,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.152542857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,2,2
115,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,96,7,0.0,-DSCATTER,0.0,0.0,0.0,214723926.38036808,0.0,7.073099999999998,4.6571428571428584e-09,11.30982857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,2,2
116,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,96,112,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.179571428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,6,7,0,0,0,0,0,0,6,7,3,3
117,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,96,112,0.0,-DSCATTER,0.0,0.0,0.0,218750000.0,0.0,7.073099999999998,4.571428571428571e-09,10.930542857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,6,7,0,0,0,0,0,0,6,7,3,3
118,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,96,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.073100000000001,3.385714285714286e-09,7.130571428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,14,3,2
119,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,96,234,0.0,-DSCATTER,0.0,0.0,0.0,219435736.677116,0.0,7.073099999999998,4.5571428571428575e-09,10.9608,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,14,3,2
120,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,109,7,0.0,-DGATHER,0.0,0.0,0.0,294117647.0588235,1.0,5.073100000000001,3.4000000000000003e-09,7.141885714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,2,2
121,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,109,7,0.0,-DSCATTER,0.0,0.0,0.0,214067278.2874618,0.0,7.073099999999998,4.671428571428571e-09,10.641742857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,2,2
122,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,109,112,0.0,-DGATHER,0.0,0.0,0.0,305676855.8951965,1.0,5.073100000000001,3.2714285714285713e-09,7.150399999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,6,7,0,0,0,0,0,0,6,7,3,3
123,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,109,112,0.0,-DSCATTER,0.0,0.0,0.0,210843373.49397585,0.0,7.073099999999998,4.742857142857144e-09,10.639514285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,6,7,0,0,0,0,0,0,6,7,3,3
124,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,109,234,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,6.957028571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,14,3,2
125,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,5,109,234,0.0,-DSCATTER,0.0,0.0,0.0,220820189.27444792,0.0,7.073099999999998,4.528571428571429e-09,10.987085714285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,14,3,2
126,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,6,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.78902954,1.0,5.073100000000001,3.385714285714285e-09,7.156114285714287,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,2,2
127,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,6,7,0.0,-DSCATTER,0.0,0.0,0.0,212121212.1212121,0.0,7.073099999999998,4.714285714285714e-09,10.674542857142855,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,2,2
128,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,6,112,0.0,-DGATHER,0.0,0.0,0.0,289256198.3471074,1.0,5.073100000000001,3.457142857142857e-09,7.174742857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,7,3,3
129,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,6,112,0.0,-DSCATTER,0.0,0.0,0.0,218750000.0,0.0,7.073099999999998,4.571428571428571e-09,10.870628571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,7,3,3
130,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,6,234,0.0,-DGATHER,0.0,0.0,0.0,292887029.2887029,1.0,5.0731142857142855,3.414285714285714e-09,7.166828571428573,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,14,3,3
131,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,6,234,0.0,-DSCATTER,0.0,0.0,0.0,220125786.163522,0.0,7.073099999999998,4.542857142857144e-09,10.947285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,14,3,3
132,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,96,7,0.0,-DGATHER,0.0,0.0,0.0,295358649.7890295,1.0,5.0731142857142855,3.385714285714286e-09,7.126485714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.01032,0,0,0,0,0,5,6,0,0,0,0,0,0,5,6,0,3,3
133,gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,15,80,96,7,0.0,-DSCATTER,0.0,0.0,0.0,212121212.1212121,0.0,7.073099999999998,4.714285714285714e-09,10.663257142857145,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.01032,0,0,0,0,0,5,6,0,0,0,0,0,0,5,6,0,3,3
