N_SET,N_CL,tsc,tsc_cat
2.0,4.0,10.337065714285714,tsc-09.623-12.964
3.0,5.0,10.31338,tsc-09.623-12.964
2.0,5.0,10.950751428571428,tsc-09.623-12.964
1.0,3.0,10.398837142857143,tsc-09.623-12.964
2.0,4.0,10.359465714285717,tsc-09.623-12.964
1.0,4.0,10.69938,tsc-09.623-12.964
2.0,4.0,10.538522857142857,tsc-09.623-12.964
3.0,5.0,10.401265714285715,tsc-09.623-12.964
2.0,5.0,10.664437142857143,tsc-09.623-12.964
1.0,4.0,10.77160857142857,tsc-09.623-12.964
2.0,5.0,11.023122857142855,tsc-09.623-12.964
1.0,5.0,11.297951428571428,tsc-09.623-12.964
2.0,3.0,10.055465714285717,tsc-09.623-12.964
3.0,4.0,9.989437142857144,tsc-09.623-12.964
2.0,4.0,10.895437142857144,tsc-09.623-12.964
3.0,4.0,10.06838,tsc-09.623-12.964
4.0,5.0,10.022037142857144,tsc-09.623-12.964
3.0,5.0,11.10075142857143,tsc-09.623-12.964
2.0,4.0,10.969979999999998,tsc-09.623-12.964
3.0,5.0,10.691894285714287,tsc-09.623-12.964
2.0,5.0,10.718237142857143,tsc-09.623-12.964
3.0,4.0,10.079408571428573,tsc-09.623-12.964
4.0,5.0,10.343437142857145,tsc-09.623-12.964
3.0,5.0,10.344237142857144,tsc-09.623-12.964
4.0,5.0,9.98500857142857,tsc-09.623-12.964
5.0,6.0,10.048894285714285,tsc-09.623-12.964
4.0,6.0,10.624037142857144,tsc-09.623-12.964
3.0,5.0,10.338122857142858,tsc-09.623-12.964
4.0,6.0,10.370608571428573,tsc-09.623-12.964
3.0,6.0,10.69495142857143,tsc-09.623-12.964
2.0,4.0,10.58758,tsc-09.623-12.964
3.0,5.0,10.51818,tsc-09.623-12.964
2.0,5.0,11.09358,tsc-09.623-12.964
3.0,5.0,10.371122857142856,tsc-09.623-12.964
4.0,6.0,11.32775142857143,tsc-09.623-12.964
3.0,6.0,10.636408571428571,tsc-09.623-12.964
2.0,5.0,10.816894285714286,tsc-09.623-12.964
3.0,6.0,10.668837142857145,tsc-09.623-12.964
2.0,6.0,11.013265714285714,tsc-09.623-12.964
1.0,3.0,10.33660857142857,tsc-09.623-12.964
2.0,4.0,10.514437142857144,tsc-09.623-12.964
1.0,4.0,10.695265714285712,tsc-09.623-12.964
2.0,4.0,10.328694285714286,tsc-09.623-12.964
3.0,5.0,10.36198,tsc-09.623-12.964
2.0,5.0,10.647551428571427,tsc-09.623-12.964
1.0,4.0,10.728408571428572,tsc-09.623-12.964
2.0,5.0,10.706265714285717,tsc-09.623-12.964
1.0,5.0,10.995437142857142,tsc-09.623-12.964
2.0,4.0,10.383808571428572,tsc-09.623-12.964
3.0,5.0,10.364951428571429,tsc-09.623-12.964
2.0,5.0,11.020637142857144,tsc-09.623-12.964
3.0,5.0,10.517608571428571,tsc-09.623-12.964
4.0,6.0,10.319037142857145,tsc-09.623-12.964
3.0,6.0,10.88132285714286,tsc-09.623-12.964
2.0,5.0,10.668065714285715,tsc-09.623-12.964
3.0,6.0,11.047437142857143,tsc-09.623-12.964
2.0,6.0,10.994837142857142,tsc-09.623-12.964
1.0,4.0,10.682865714285716,tsc-09.623-12.964
2.0,5.0,10.653094285714287,tsc-09.623-12.964
1.0,5.0,10.95672285714286,tsc-09.623-12.964
2.0,5.0,10.974322857142855,tsc-09.623-12.964
3.0,6.0,10.743837142857142,tsc-09.623-12.964
2.0,6.0,10.97758,tsc-09.623-12.964
1.0,5.0,11.270694285714285,tsc-09.623-12.964
2.0,6.0,10.932894285714283,tsc-09.623-12.964
1.0,6.0,11.35138,tsc-09.623-12.964
2.0,3.0,13.057665714285717,tsc-12.983-14.893
3.0,4.0,13.072494285714289,tsc-12.983-14.893
2.0,4.0,15.536837142857141,tsc-14.976-16.783
3.0,4.0,15.085122857142856,tsc-14.976-16.783
4.0,5.0,13.325808571428572,tsc-12.983-14.893
3.0,5.0,14.047437142857143,tsc-12.983-14.893
2.0,4.0,13.437951428571427,tsc-12.983-14.893
3.0,5.0,15.47840857142857,tsc-14.976-16.783
2.0,5.0,16.355008571428574,tsc-14.976-16.783
3.0,4.0,15.202180000000002,tsc-14.976-16.783
4.0,5.0,13.10418,tsc-12.983-14.893
3.0,5.0,15.487208571428575,tsc-14.976-16.783
4.0,5.0,13.408037142857143,tsc-12.983-14.893
5.0,6.0,13.097465714285713,tsc-12.983-14.893
4.0,6.0,13.449722857142856,tsc-12.983-14.893
3.0,5.0,15.511408571428571,tsc-14.976-16.783
4.0,6.0,15.460065714285715,tsc-14.976-16.783
3.0,6.0,13.726665714285714,tsc-12.983-14.893
2.0,4.0,17.499151428571427,tsc-16.786-20.106
3.0,5.0,15.419894285714285,tsc-14.976-16.783
2.0,5.0,13.723808571428572,tsc-12.983-14.893
3.0,5.0,16.483237142857146,tsc-14.976-16.783
4.0,6.0,17.80026571428571,tsc-16.786-20.106
3.0,6.0,15.798751428571428,tsc-14.976-16.783
2.0,5.0,13.766694285714284,tsc-12.983-14.893
3.0,6.0,13.748637142857143,tsc-12.983-14.893
2.0,6.0,14.055980000000002,tsc-12.983-14.893
3.0,4.0,13.658894285714286,tsc-12.983-14.893
4.0,5.0,13.045494285714286,tsc-12.983-14.893
3.0,5.0,13.55920857142857,tsc-12.983-14.893
4.0,5.0,13.023865714285714,tsc-12.983-14.893
5.0,6.0,15.184408571428573,tsc-14.976-16.783
4.0,6.0,13.43720857142857,tsc-12.983-14.893
3.0,5.0,13.55552285714286,tsc-12.983-14.893
4.0,6.0,15.530151428571429,tsc-14.976-16.783
3.0,6.0,13.80443714285714,tsc-12.983-14.893
4.0,5.0,15.148837142857143,tsc-14.976-16.783
5.0,6.0,15.153008571428568,tsc-14.976-16.783
4.0,6.0,14.047894285714287,tsc-12.983-14.893
5.0,6.0,13.081094285714286,tsc-12.983-14.893
6.0,7.0,15.136608571428571,tsc-14.976-16.783
5.0,7.0,13.39478,tsc-12.983-14.893
4.0,6.0,13.769437142857145,tsc-12.983-14.893
5.0,7.0,13.433951428571431,tsc-12.983-14.893
4.0,7.0,14.157865714285714,tsc-12.983-14.893
3.0,5.0,18.689465714285717,tsc-16.786-20.106
4.0,6.0,13.760751428571428,tsc-12.983-14.893
3.0,6.0,13.792580000000001,tsc-12.983-14.893
4.0,6.0,13.47903714285714,tsc-12.983-14.893
5.0,7.0,20.401694285714285,tsc-20.167-21.774
4.0,7.0,15.81738,tsc-14.976-16.783
3.0,6.0,13.742694285714284,tsc-12.983-14.893
4.0,7.0,15.82478,tsc-14.976-16.783
3.0,7.0,14.38460857142857,tsc-12.983-14.893
2.0,4.0,13.382437142857144,tsc-12.983-14.893
3.0,5.0,16.063151428571427,tsc-14.976-16.783
2.0,5.0,13.711037142857142,tsc-12.983-14.893
3.0,5.0,13.367751428571427,tsc-12.983-14.893
4.0,6.0,15.443065714285716,tsc-14.976-16.783
3.0,6.0,13.748151428571427,tsc-12.983-14.893
2.0,5.0,14.327294285714286,tsc-12.983-14.893
3.0,6.0,13.707351428571428,tsc-12.983-14.893
2.0,6.0,19.17112285714285,tsc-16.786-20.106
3.0,5.0,15.752408571428571,tsc-14.976-16.783
4.0,6.0,13.57555142857143,tsc-12.983-14.893
3.0,6.0,16.26118,tsc-14.976-16.783
4.0,6.0,13.353608571428571,tsc-12.983-14.893
5.0,7.0,13.370608571428573,tsc-12.983-14.893
4.0,7.0,14.01863714285714,tsc-12.983-14.893
3.0,6.0,15.799122857142859,tsc-14.976-16.783
4.0,7.0,14.152465714285714,tsc-12.983-14.893
3.0,7.0,16.104237142857144,tsc-14.976-16.783
2.0,5.0,13.783522857142858,tsc-12.983-14.893
3.0,6.0,13.675980000000001,tsc-12.983-14.893
2.0,6.0,14.325837142857145,tsc-12.983-14.893
3.0,6.0,13.987008571428571,tsc-12.983-14.893
4.0,7.0,13.683122857142855,tsc-12.983-14.893
3.0,7.0,14.466437142857142,tsc-12.983-14.893
2.0,6.0,16.039265714285715,tsc-14.976-16.783
3.0,7.0,14.028408571428571,tsc-12.983-14.893
2.0,7.0,14.709551428571428,tsc-14.976-16.783
1.0,3.0,10.314837142857144,tsc-09.623-12.964
2.0,4.0,10.37178,tsc-09.623-12.964
1.0,4.0,10.673608571428572,tsc-09.623-12.964
2.0,4.0,10.75858,tsc-09.623-12.964
3.0,5.0,10.561808571428571,tsc-09.623-12.964
2.0,5.0,10.683894285714286,tsc-09.623-12.964
1.0,4.0,10.924037142857143,tsc-09.623-12.964
2.0,5.0,10.96415142857143,tsc-09.623-12.964
1.0,5.0,11.736494285714285,tsc-09.623-12.964
2.0,4.0,10.352837142857142,tsc-09.623-12.964
3.0,5.0,10.31678,tsc-09.623-12.964
2.0,5.0,10.674322857142856,tsc-09.623-12.964
3.0,5.0,10.304865714285715,tsc-09.623-12.964
4.0,6.0,10.34538,tsc-09.623-12.964
3.0,6.0,10.693494285714284,tsc-09.623-12.964
2.0,5.0,10.672437142857143,tsc-09.623-12.964
3.0,6.0,11.383951428571429,tsc-09.623-12.964
2.0,6.0,11.007008571428573,tsc-09.623-12.964
1.0,4.0,10.717322857142856,tsc-09.623-12.964
2.0,5.0,10.663894285714289,tsc-09.623-12.964
1.0,5.0,11.000237142857143,tsc-09.623-12.964
2.0,5.0,10.926379999999998,tsc-09.623-12.964
3.0,6.0,10.659494285714286,tsc-09.623-12.964
2.0,6.0,11.021322857142858,tsc-09.623-12.964
1.0,5.0,10.968808571428571,tsc-09.623-12.964
2.0,6.0,11.666465714285716,tsc-09.623-12.964
1.0,6.0,11.254322857142856,tsc-09.623-12.964
2.0,4.0,10.303294285714289,tsc-09.623-12.964
3.0,5.0,10.369751428571432,tsc-09.623-12.964
2.0,5.0,10.669351428571428,tsc-09.623-12.964
3.0,5.0,10.703408571428572,tsc-09.623-12.964
4.0,6.0,10.29660857142857,tsc-09.623-12.964
3.0,6.0,10.680037142857142,tsc-09.623-12.964
2.0,5.0,10.69263714285714,tsc-09.623-12.964
3.0,6.0,10.657694285714284,tsc-09.623-12.964
2.0,6.0,10.966322857142858,tsc-09.623-12.964
3.0,5.0,10.365465714285714,tsc-09.623-12.964
4.0,6.0,10.325322857142856,tsc-09.623-12.964
3.0,6.0,10.954494285714286,tsc-09.623-12.964
4.0,6.0,10.313951428571428,tsc-09.623-12.964
5.0,7.0,10.774322857142858,tsc-09.623-12.964
4.0,7.0,11.59698,tsc-09.623-12.964
3.0,6.0,10.75238,tsc-09.623-12.964
4.0,7.0,10.66598,tsc-09.623-12.964
3.0,7.0,10.987408571428572,tsc-09.623-12.964
2.0,5.0,10.83035142857143,tsc-09.623-12.964
3.0,6.0,10.874551428571428,tsc-09.623-12.964
2.0,6.0,11.299351428571429,tsc-09.623-12.964
3.0,6.0,10.688180000000001,tsc-09.623-12.964
4.0,7.0,10.853294285714286,tsc-09.623-12.964
3.0,7.0,11.29338,tsc-09.623-12.964
2.0,6.0,11.366408571428574,tsc-09.623-12.964
3.0,7.0,11.03320857142857,tsc-09.623-12.964
2.0,7.0,11.269351428571428,tsc-09.623-12.964
1.0,4.0,10.695722857142858,tsc-09.623-12.964
2.0,5.0,10.674951428571427,tsc-09.623-12.964
1.0,5.0,11.40840857142857,tsc-09.623-12.964
2.0,5.0,10.904951428571431,tsc-09.623-12.964
3.0,6.0,10.76958,tsc-09.623-12.964
2.0,6.0,10.992351428571428,tsc-09.623-12.964
1.0,5.0,10.956294285714284,tsc-09.623-12.964
2.0,6.0,11.00375142857143,tsc-09.623-12.964
1.0,6.0,11.653465714285716,tsc-09.623-12.964
2.0,5.0,10.93978,tsc-09.623-12.964
3.0,6.0,10.684408571428571,tsc-09.623-12.964
2.0,6.0,11.04915142857143,tsc-09.623-12.964
3.0,6.0,10.836208571428571,tsc-09.623-12.964
4.0,7.0,11.345751428571429,tsc-09.623-12.964
3.0,7.0,11.054837142857144,tsc-09.623-12.964
2.0,6.0,11.271437142857142,tsc-09.623-12.964
3.0,7.0,11.438151428571429,tsc-09.623-12.964
2.0,7.0,11.266037142857142,tsc-09.623-12.964
1.0,5.0,11.34378,tsc-09.623-12.964
2.0,6.0,11.066208571428572,tsc-09.623-12.964
1.0,6.0,11.342237142857144,tsc-09.623-12.964
2.0,6.0,11.293522857142856,tsc-09.623-12.964
3.0,7.0,10.962294285714288,tsc-09.623-12.964
2.0,7.0,11.629437142857144,tsc-09.623-12.964
1.0,6.0,11.33943714285714,tsc-09.623-12.964
2.0,7.0,11.254837142857143,tsc-09.623-12.964
1.0,7.0,11.594151428571427,tsc-09.623-12.964
2.0,2.0,9.720437142857142,tsc-09.623-12.964
3.0,3.0,10.006551428571427,tsc-09.623-12.964
2.0,3.0,10.063494285714285,tsc-09.623-12.964
3.0,3.0,9.707322857142858,tsc-09.623-12.964
4.0,4.0,9.704351428571428,tsc-09.623-12.964
3.0,4.0,10.372437142857141,tsc-09.623-12.964
2.0,3.0,10.036694285714285,tsc-09.623-12.964
3.0,4.0,10.103665714285714,tsc-09.623-12.964
2.0,4.0,10.405122857142857,tsc-09.623-12.964
3.0,3.0,9.720494285714286,tsc-09.623-12.964
4.0,4.0,9.73200857142857,tsc-09.623-12.964
3.0,4.0,10.045665714285716,tsc-09.623-12.964
4.0,4.0,9.730351428571428,tsc-09.623-12.964
5.0,5.0,9.967608571428572,tsc-09.623-12.964
4.0,5.0,10.022780000000001,tsc-09.623-12.964
3.0,4.0,10.046437142857144,tsc-09.623-12.964
4.0,5.0,10.34780857142857,tsc-09.623-12.964
3.0,5.0,10.437265714285717,tsc-09.623-12.964
2.0,3.0,10.367637142857143,tsc-09.623-12.964
3.0,4.0,10.040951428571429,tsc-09.623-12.964
2.0,4.0,10.33032285714286,tsc-09.623-12.964
3.0,4.0,10.81423714285714,tsc-09.623-12.964
4.0,5.0,10.048122857142856,tsc-09.623-12.964
3.0,5.0,10.409894285714284,tsc-09.623-12.964
2.0,4.0,10.35838,tsc-09.623-12.964
3.0,5.0,10.677808571428573,tsc-09.623-12.964
2.0,5.0,10.658779999999998,tsc-09.623-12.964
3.0,3.0,9.696722857142856,tsc-09.623-12.964
4.0,4.0,10.088494285714289,tsc-09.623-12.964
3.0,4.0,9.983922857142858,tsc-09.623-12.964
4.0,4.0,9.691522857142855,tsc-09.623-12.964
5.0,5.0,9.725437142857144,tsc-09.623-12.964
4.0,5.0,10.081294285714288,tsc-09.623-12.964
3.0,4.0,10.014008571428572,tsc-09.623-12.964
4.0,5.0,10.054322857142855,tsc-09.623-12.964
3.0,5.0,10.66478,tsc-09.623-12.964
4.0,4.0,9.699922857142855,tsc-09.623-12.964
5.0,5.0,9.729465714285714,tsc-09.623-12.964
4.0,5.0,10.038465714285715,tsc-09.623-12.964
5.0,5.0,9.726637142857143,tsc-09.623-12.964
6.0,6.0,9.736037142857144,tsc-09.623-12.964
5.0,6.0,10.107665714285716,tsc-09.623-12.964
4.0,5.0,10.009208571428571,tsc-09.623-12.964
5.0,6.0,10.05798,tsc-09.623-12.964
4.0,6.0,10.351808571428572,tsc-09.623-12.964
3.0,4.0,10.473237142857144,tsc-09.623-12.964
4.0,5.0,10.03438,tsc-09.623-12.964
3.0,5.0,10.361722857142857,tsc-09.623-12.964
4.0,5.0,10.00975142857143,tsc-09.623-12.964
5.0,6.0,10.055265714285714,tsc-09.623-12.964
4.0,6.0,10.373608571428573,tsc-09.623-12.964
3.0,5.0,10.353437142857143,tsc-09.623-12.964
4.0,6.0,10.891894285714288,tsc-09.623-12.964
3.0,6.0,10.688837142857142,tsc-09.623-12.964
2.0,3.0,10.632837142857143,tsc-09.623-12.964
3.0,4.0,10.24758,tsc-09.623-12.964
2.0,4.0,10.356837142857144,tsc-09.623-12.964
3.0,4.0,10.40398,tsc-09.623-12.964
4.0,5.0,10.29378,tsc-09.623-12.964
3.0,5.0,10.314665714285711,tsc-09.623-12.964
2.0,4.0,10.298837142857142,tsc-09.623-12.964
3.0,5.0,10.396922857142856,tsc-09.623-12.964
2.0,5.0,10.669722857142856,tsc-09.623-12.964
3.0,4.0,10.07015142857143,tsc-09.623-12.964
4.0,5.0,10.33215142857143,tsc-09.623-12.964
3.0,5.0,10.538551428571427,tsc-09.623-12.964
4.0,5.0,10.387065714285717,tsc-09.623-12.964
5.0,6.0,9.985808571428572,tsc-09.623-12.964
4.0,6.0,10.557379999999998,tsc-09.623-12.964
3.0,5.0,10.327522857142856,tsc-09.623-12.964
4.0,6.0,10.324437142857144,tsc-09.623-12.964
3.0,6.0,10.75252285714286,tsc-09.623-12.964
2.0,4.0,10.642265714285712,tsc-09.623-12.964
3.0,5.0,10.359837142857144,tsc-09.623-12.964
2.0,5.0,10.625008571428571,tsc-09.623-12.964
3.0,5.0,10.409837142857144,tsc-09.623-12.964
4.0,6.0,10.60740857142857,tsc-09.623-12.964
3.0,6.0,11.072351428571428,tsc-09.623-12.964
2.0,5.0,10.958665714285711,tsc-09.623-12.964
3.0,6.0,11.006208571428573,tsc-09.623-12.964
2.0,6.0,11.068094285714285,tsc-09.623-12.964
3.0,3.0,12.765522857142857,tsc-12.983-14.893
4.0,4.0,12.77703714285714,tsc-12.983-14.893
3.0,4.0,13.101722857142859,tsc-12.983-14.893
4.0,4.0,14.843751428571428,tsc-14.976-16.783
5.0,5.0,12.811579999999996,tsc-12.983-14.893
4.0,5.0,13.136208571428572,tsc-12.983-14.893
3.0,4.0,15.549951428571429,tsc-14.976-16.783
4.0,5.0,13.122008571428571,tsc-12.983-14.893
3.0,5.0,13.44152285714286,tsc-12.983-14.893
4.0,4.0,13.20778,tsc-12.983-14.893
5.0,5.0,14.834637142857144,tsc-14.976-16.783
4.0,5.0,13.16200857142857,tsc-12.983-14.893
5.0,5.0,12.77898,tsc-12.983-14.893
6.0,6.0,15.488065714285714,tsc-14.976-16.783
5.0,6.0,16.06180857142857,tsc-14.976-16.783
4.0,5.0,15.172408571428573,tsc-14.976-16.783
5.0,6.0,15.478608571428573,tsc-14.976-16.783
4.0,6.0,15.178808571428569,tsc-14.976-16.783
3.0,4.0,15.114294285714283,tsc-14.976-16.783
4.0,5.0,13.080751428571428,tsc-12.983-14.893
3.0,5.0,13.391522857142858,tsc-12.983-14.893
4.0,5.0,13.066665714285715,tsc-12.983-14.893
5.0,6.0,13.142894285714288,tsc-12.983-14.893
4.0,6.0,13.705522857142856,tsc-12.983-14.893
3.0,5.0,14.053522857142855,tsc-12.983-14.893
4.0,6.0,17.57780857142857,tsc-16.786-20.106
3.0,6.0,14.248294285714284,tsc-12.983-14.893
4.0,4.0,17.265494285714286,tsc-16.786-20.106
5.0,5.0,14.836237142857144,tsc-14.976-16.783
4.0,5.0,13.11718,tsc-12.983-14.893
5.0,5.0,12.835894285714286,tsc-12.983-14.893
6.0,6.0,13.149408571428571,tsc-12.983-14.893
5.0,6.0,13.08838,tsc-12.983-14.893
4.0,5.0,13.118865714285716,tsc-12.983-14.893
5.0,6.0,13.354237142857144,tsc-12.983-14.893
4.0,6.0,13.39512285714286,tsc-12.983-14.893
5.0,5.0,12.765122857142856,tsc-12.983-14.893
6.0,6.0,12.85055142857143,tsc-12.983-14.893
5.0,6.0,13.731551428571429,tsc-12.983-14.893
6.0,6.0,12.780408571428572,tsc-12.983-14.893
7.0,7.0,13.145608571428571,tsc-12.983-14.893
6.0,7.0,13.45818,tsc-12.983-14.893
5.0,6.0,13.083465714285714,tsc-12.983-14.893
6.0,7.0,15.194551428571426,tsc-14.976-16.783
5.0,7.0,13.387751428571429,tsc-12.983-14.893
4.0,5.0,13.376465714285716,tsc-12.983-14.893
5.0,6.0,13.087980000000002,tsc-12.983-14.893
4.0,6.0,13.408522857142856,tsc-12.983-14.893
5.0,6.0,13.06315142857143,tsc-12.983-14.893
6.0,7.0,13.119608571428572,tsc-12.983-14.893
5.0,7.0,18.29998,tsc-16.786-20.106
4.0,6.0,13.484408571428572,tsc-12.983-14.893
5.0,7.0,17.572065714285717,tsc-16.786-20.106
4.0,7.0,13.751494285714289,tsc-12.983-14.893
3.0,4.0,17.252665714285715,tsc-16.786-20.106
4.0,5.0,15.125751428571427,tsc-14.976-16.783
3.0,5.0,13.784008571428572,tsc-12.983-14.893
4.0,5.0,13.094694285714285,tsc-12.983-14.893
5.0,6.0,13.07138,tsc-12.983-14.893
4.0,6.0,15.500408571428572,tsc-14.976-16.783
3.0,5.0,13.40900857142857,tsc-12.983-14.893
4.0,6.0,13.391265714285714,tsc-12.983-14.893
3.0,6.0,13.68020857142857,tsc-12.983-14.893
4.0,5.0,13.031637142857145,tsc-12.983-14.893
5.0,6.0,15.495722857142859,tsc-14.976-16.783
4.0,6.0,13.419694285714286,tsc-12.983-14.893
5.0,6.0,13.075065714285715,tsc-12.983-14.893
6.0,7.0,13.11818,tsc-12.983-14.893
5.0,7.0,15.489522857142859,tsc-14.976-16.783
4.0,6.0,13.972065714285716,tsc-12.983-14.893
5.0,7.0,15.70138,tsc-14.976-16.783
4.0,7.0,14.04023714285714,tsc-12.983-14.893
3.0,5.0,13.750265714285716,tsc-12.983-14.893
4.0,6.0,13.755151428571429,tsc-12.983-14.893
3.0,6.0,13.764208571428572,tsc-12.983-14.893
4.0,6.0,13.76218,tsc-12.983-14.893
5.0,7.0,13.413094285714283,tsc-12.983-14.893
4.0,7.0,14.447865714285712,tsc-12.983-14.893
3.0,6.0,15.587122857142855,tsc-14.976-16.783
4.0,7.0,16.17480857142857,tsc-14.976-16.783
3.0,7.0,14.470094285714284,tsc-12.983-14.893
2.0,3.0,10.049665714285712,tsc-09.623-12.964
3.0,4.0,10.348408571428571,tsc-09.623-12.964
2.0,4.0,10.33800857142857,tsc-09.623-12.964
3.0,4.0,9.974637142857143,tsc-09.623-12.964
4.0,5.0,10.072237142857142,tsc-09.623-12.964
3.0,5.0,11.04038,tsc-09.623-12.964
2.0,4.0,10.715522857142856,tsc-09.623-12.964
3.0,5.0,10.34175142857143,tsc-09.623-12.964
2.0,5.0,10.677722857142856,tsc-09.623-12.964
3.0,4.0,10.044665714285712,tsc-09.623-12.964
4.0,5.0,10.018551428571428,tsc-09.623-12.964
3.0,5.0,10.341380000000001,tsc-09.623-12.964
4.0,5.0,10.037922857142858,tsc-09.623-12.964
5.0,6.0,10.024065714285712,tsc-09.623-12.964
4.0,6.0,10.305037142857142,tsc-09.623-12.964
3.0,5.0,10.616237142857145,tsc-09.623-12.964
4.0,6.0,10.914037142857142,tsc-09.623-12.964
3.0,6.0,10.724722857142856,tsc-09.623-12.964
2.0,4.0,10.33898,tsc-09.623-12.964
3.0,5.0,11.058808571428573,tsc-09.623-12.964
2.0,5.0,10.651465714285717,tsc-09.623-12.964
3.0,5.0,10.359265714285714,tsc-09.623-12.964
4.0,6.0,10.509694285714286,tsc-09.623-12.964
3.0,6.0,10.661065714285714,tsc-09.623-12.964
2.0,5.0,10.642751428571428,tsc-09.623-12.964
3.0,6.0,11.049751428571428,tsc-09.623-12.964
2.0,6.0,10.95198,tsc-09.623-12.964
3.0,4.0,10.027208571428572,tsc-09.623-12.964
4.0,5.0,9.99898,tsc-09.623-12.964
3.0,5.0,10.323980000000002,tsc-09.623-12.964
4.0,5.0,10.329837142857142,tsc-09.623-12.964
5.0,6.0,10.046894285714286,tsc-09.623-12.964
4.0,6.0,11.13375142857143,tsc-09.623-12.964
3.0,5.0,10.310237142857144,tsc-09.623-12.964
4.0,6.0,10.596294285714285,tsc-09.623-12.964
3.0,6.0,10.692408571428572,tsc-09.623-12.964
4.0,5.0,10.011894285714286,tsc-09.623-12.964
5.0,6.0,9.979437142857142,tsc-09.623-12.964
4.0,6.0,10.648437142857142,tsc-09.623-12.964
5.0,6.0,10.46798,tsc-09.623-12.964
6.0,7.0,10.037922857142856,tsc-09.623-12.964
5.0,7.0,10.343351428571427,tsc-09.623-12.964
4.0,6.0,10.284694285714286,tsc-09.623-12.964
5.0,7.0,10.33220857142857,tsc-09.623-12.964
4.0,7.0,10.81298,tsc-09.623-12.964
3.0,5.0,10.332751428571427,tsc-09.623-12.964
4.0,6.0,10.70380857142857,tsc-09.623-12.964
3.0,6.0,10.663751428571429,tsc-09.623-12.964
4.0,6.0,10.31098,tsc-09.623-12.964
5.0,7.0,10.346637142857144,tsc-09.623-12.964
4.0,7.0,11.109522857142856,tsc-09.623-12.964
3.0,6.0,10.68555142857143,tsc-09.623-12.964
4.0,7.0,11.035637142857142,tsc-09.623-12.964
3.0,7.0,10.965951428571428,tsc-09.623-12.964
2.0,4.0,10.752037142857144,tsc-09.623-12.964
3.0,5.0,10.30938,tsc-09.623-12.964
2.0,5.0,11.051780000000004,tsc-09.623-12.964
3.0,5.0,10.317237142857143,tsc-09.623-12.964
4.0,6.0,10.337722857142856,tsc-09.623-12.964
3.0,6.0,10.664351428571429,tsc-09.623-12.964
2.0,5.0,10.709808571428567,tsc-09.623-12.964
3.0,6.0,10.653837142857142,tsc-09.623-12.964
2.0,6.0,11.385580000000001,tsc-09.623-12.964
3.0,5.0,10.675037142857144,tsc-09.623-12.964
4.0,6.0,10.448408571428573,tsc-09.623-12.964
3.0,6.0,10.723722857142857,tsc-09.623-12.964
4.0,6.0,10.369322857142858,tsc-09.623-12.964
5.0,7.0,10.353494285714284,tsc-09.623-12.964
4.0,7.0,10.708237142857143,tsc-09.623-12.964
3.0,6.0,11.275808571428572,tsc-09.623-12.964
4.0,7.0,10.637265714285714,tsc-09.623-12.964
3.0,7.0,11.038351428571428,tsc-09.623-12.964
2.0,5.0,10.617037142857145,tsc-09.623-12.964
3.0,6.0,10.705522857142856,tsc-09.623-12.964
2.0,6.0,10.997465714285712,tsc-09.623-12.964
3.0,6.0,10.737294285714285,tsc-09.623-12.964
4.0,7.0,10.740294285714286,tsc-09.623-12.964
3.0,7.0,11.112094285714283,tsc-09.623-12.964
2.0,6.0,11.267694285714287,tsc-09.623-12.964
3.0,7.0,10.976665714285714,tsc-09.623-12.964
2.0,7.0,11.298894285714288,tsc-09.623-12.964
3.0,3.0,9.968494285714286,tsc-09.623-12.964
4.0,4.0,9.749008571428572,tsc-09.623-12.964
3.0,4.0,10.016265714285714,tsc-09.623-12.964
4.0,4.0,9.747094285714288,tsc-09.623-12.964
5.0,5.0,10.15038,tsc-09.623-12.964
4.0,5.0,10.003837142857142,tsc-09.623-12.964
3.0,4.0,10.008037142857145,tsc-09.623-12.964
4.0,5.0,9.996380000000002,tsc-09.623-12.964
3.0,5.0,10.655608571428573,tsc-09.623-12.964
4.0,4.0,10.055122857142855,tsc-09.623-12.964
5.0,5.0,10.03372285714286,tsc-09.623-12.964
4.0,5.0,10.379608571428571,tsc-09.623-12.964
5.0,5.0,9.710294285714284,tsc-09.623-12.964
6.0,6.0,9.723065714285712,tsc-09.623-12.964
5.0,6.0,9.969237142857141,tsc-09.623-12.964
4.0,5.0,10.291065714285713,tsc-09.623-12.964
5.0,6.0,10.061408571428572,tsc-09.623-12.964
4.0,6.0,10.382494285714284,tsc-09.623-12.964
3.0,4.0,10.313665714285715,tsc-09.623-12.964
4.0,5.0,9.989008571428572,tsc-09.623-12.964
3.0,5.0,10.645637142857144,tsc-09.623-12.964
4.0,5.0,10.033951428571427,tsc-09.623-12.964
5.0,6.0,10.034408571428573,tsc-09.623-12.964
4.0,6.0,10.573265714285714,tsc-09.623-12.964
3.0,5.0,10.622665714285716,tsc-09.623-12.964
4.0,6.0,10.298465714285712,tsc-09.623-12.964
3.0,6.0,10.636551428571428,tsc-09.623-12.964
4.0,4.0,9.758894285714286,tsc-09.623-12.964
5.0,5.0,10.190865714285716,tsc-09.623-12.964
4.0,5.0,10.579894285714284,tsc-09.623-12.964
5.0,5.0,9.726808571428572,tsc-09.623-12.964
6.0,6.0,9.693894285714284,tsc-09.623-12.964
5.0,6.0,10.28780857142857,tsc-09.623-12.964
