compiler,compiler_flags,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,DiscardedpapiValues,DiscardedtimeValues,DiscardedtscValues,FLOPSs,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,time,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_GPR_GPR_MEM,vmovdqa_YMM_GPR_GPR_LABEL,SCATTER,kxnorb_GPR_GPR_GPR,vmovq_XMM_GPR,vscatterdps_IMM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,112,8192,5.073214285714286,-DGATHER,0.0,0.0,0.0,0.0,5.0,0.0,7.0,512.0,0.0,0.0,0.0,275590551.1811024,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,3.628571428571428e-09,7.638057142857144,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,112,8192,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,5.0,0.0,7.0,512.0,0.0,0.0,0.0,203488372.09302327,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,4.914285714285714e-09,11.036428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,7168,7,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,0.0,448.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.499999999999999e-09,7.429428571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,7168,7,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,5.0,0.0,448.0,0.0,0.0,0.0,0.0,212121212.12121215,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.714285714285714e-09,11.086885714285716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,7168,128,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,0.0,448.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.499999999999999e-09,7.460028571428572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,7168,128,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,5.0,0.0,448.0,8.0,0.0,0.0,0.0,204081632.65306127,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.899999999999999e-09,11.024914285714287,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,7168,8192,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,5.0,0.0,448.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5999999999999996e-09,7.705257142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,5,7168,8192,7.0733000000000015,-DSCATTER,0.0,0.0,0.0,0.0,5.0,0.0,448.0,512.0,0.0,0.0,0.0,189189189.1891892,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.285714285714286e-09,11.348657142857144,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,6,7,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,294117647.0588235,1.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.4000000000000003e-09,7.229114285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,6,7,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,213414634.14634144,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.685714285714286e-09,10.682428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,6,128,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,0.0,0.0,0.0,301724137.93103445,1.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,3.314285714285715e-09,7.259742857142856,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,6,128,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,0.0,0.0,0.0,218750000.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,4.571428571428571e-09,10.736428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,6,8192,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,0.0,512.0,0.0,0.0,0.0,285714285.7142858,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.499999999999999e-09,7.474257142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,6,8192,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,0.0,512.0,0.0,0.0,0.0,205278592.37536657,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.8714285714285716e-09,11.051000000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,112,7,5.0731142857142855,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,294117647.0588235,1.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,3.4000000000000003e-09,7.221199999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,112,7,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,217391304.34782606,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,4.600000000000001e-09,11.028085714285712,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,112,128,5.0731142857142855,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,294117647.0588235,1.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,3.4000000000000003e-09,7.030742857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,112,128,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,211480362.5377643,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,4.728571428571429e-09,10.733114285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,112,8192,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,7.0,512.0,0.0,0.0,0.0,285714285.7142858,1.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,3.499999999999999e-09,7.472571428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,112,8192,7.073214285714286,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,7.0,512.0,0.0,0.0,0.0,212121212.12121215,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,0.0,4.714285714285714e-09,11.078514285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,7168,7,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,448.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.499999999999999e-09,7.461028571428573,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,7168,7,7.073214285714286,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,448.0,0.0,0.0,0.0,0.0,212121212.12121215,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.714285714285714e-09,11.039199999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,7168,128,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,448.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,3.499999999999999e-09,7.460542857142856,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,7168,128,7.073214285714286,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,448.0,8.0,0.0,0.0,0.0,212121212.12121215,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,8.0,4.714285714285714e-09,11.284285714285716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,7168,8192,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,5.0,6.0,448.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,3.5999999999999996e-09,7.685942857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,96,7168,8192,7.0733000000000015,-DSCATTER,0.0,0.0,0.0,0.0,5.0,6.0,448.0,512.0,0.0,0.0,0.0,205278592.37536657,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,4.8714285714285716e-09,11.758399999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,6,7,5.073214285714286,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,0.0,0.0,0.0,0.0,0.0,275590551.1811024,1.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.628571428571428e-09,7.427885714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,6,7,7.073214285714286,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,0.0,0.0,0.0,0.0,0.0,202312138.72832376,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.9428571428571415e-09,11.035600000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,6,128,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,0.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.499999999999999e-09,7.473799999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,6,128,7.073214285714286,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,0.0,8.0,0.0,0.0,0.0,212121212.12121215,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.714285714285714e-09,11.330685714285716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,6,8192,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,0.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5999999999999996e-09,7.6856285714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,6,8192,7.073328571428571,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,0.0,512.0,0.0,0.0,0.0,191256830.60109293,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.228571428571428e-09,11.3788,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,112,7,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,7.0,0.0,0.0,0.0,0.0,286885245.9016394,1.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,3.485714285714285e-09,7.837485714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,112,7,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,7.0,0.0,0.0,0.0,0.0,208333333.33333337,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,4.799999999999999e-09,11.377257142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,112,128,5.0732,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,7.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,3.499999999999999e-09,8.086542857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,112,128,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,7.0,8.0,0.0,0.0,0.0,211480362.53776437,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,4.728571428571428e-09,11.029857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,112,8192,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,7.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,3.5999999999999996e-09,7.7092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,112,8192,7.0733000000000015,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,7.0,512.0,0.0,0.0,0.0,191256830.60109293,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,5.228571428571428e-09,11.411714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,7168,7,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,448.0,0.0,0.0,0.0,0.0,276679841.8972332,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.6142857142857142e-09,8.047971428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,7168,7,7.073314285714285,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,448.0,0.0,0.0,0.0,0.0,202312138.72832373,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.942857142857142e-09,11.351885714285713,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,7168,128,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,448.0,8.0,0.0,0.0,0.0,277777777.7777778,1.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.5999999999999996e-09,7.860799999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,7168,128,7.0733000000000015,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,448.0,8.0,0.0,0.0,0.0,197740112.99435028,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,5.057142857142857e-09,11.441771428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,7168,8192,5.073414285714286,-DGATHER,0.0,0.0,0.0,0.0,5.0,384.0,448.0,512.0,0.0,0.0,0.0,258302583.0258303,1.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.871428571428571e-09,7.974428571428571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,80,6144,7168,8192,7.073414285714286,-DSCATTER,0.0,0.0,0.0,0.0,5.0,384.0,448.0,512.0,0.0,0.0,0.0,187165775.4010695,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.3428571428571434e-09,11.674571428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,6,7,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499999999999999e-09,7.731714285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,6,7,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,202898550.7246377,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9285714285714285e-09,11.040142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,6,128,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,0.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.499999999999999e-09,7.486114285714287,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,6,128,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,0.0,8.0,0.0,0.0,0.0,204678362.5730994,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.885714285714286e-09,11.024200000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,6,8192,5.0732,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,0.0,512.0,0.0,0.0,0.0,267175572.519084,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.742857142857142e-09,7.748771428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,6,8192,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,0.0,512.0,0.0,0.0,0.0,181347150.25906736,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.514285714285714e-09,11.747914285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,112,7,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,7.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.499999999999999e-09,7.456257142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,112,7,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,7.0,0.0,0.0,0.0,0.0,212121212.12121215,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.714285714285714e-09,11.035714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,112,128,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,7.0,8.0,0.0,0.0,0.0,285714285.7142858,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.499999999999999e-09,7.424514285714287,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,112,128,7.073099999999998,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,7.0,8.0,0.0,0.0,0.0,205882352.94117647,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.857142857142857e-09,11.354485714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,112,8192,5.0732,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,7.0,512.0,0.0,0.0,0.0,277777777.7777778,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5999999999999996e-09,7.689371428571428,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,112,8192,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,7.0,512.0,0.0,0.0,0.0,184696569.92084432,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.414285714285714e-09,11.6642,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,7168,7,5.073214285714286,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,448.0,0.0,0.0,0.0,0.0,277777777.7777778,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996e-09,7.6968000000000005,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,7168,7,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,448.0,0.0,0.0,0.0,0.0,188679245.28301886,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-09,11.356285714285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,7168,128,5.073214285714286,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,448.0,8.0,0.0,0.0,0.0,265151515.1515152,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.771428571428571e-09,7.686514285714286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,7168,128,7.0732,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,448.0,8.0,0.0,0.0,0.0,185676392.57294428,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.385714285714286e-09,11.425371428571427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,7168,8192,5.073299999999999,-DGATHER,0.0,0.0,0.0,0.0,320.0,0.0,448.0,512.0,0.0,0.0,0.0,269230769.2307693,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714285714285714e-09,8.107685714285715,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,5,7168,8192,7.0733000000000015,-DSCATTER,0.0,0.0,0.0,0.0,320.0,0.0,448.0,512.0,0.0,0.0,0.0,176767676.76767677,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6571428571428575e-09,11.894571428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,96,6,7,5.073100000000001,-DGATHER,0.0,0.0,0.0,0.0,320.0,6.0,0.0,0.0,0.0,0.0,0.0,285714285.7142858,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.499999999999999e-09,7.440914285714285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0058199999999997
gcc-11, -march=native -mtune=native -O3 ,0,1,2,3,5120,96,6,7,7.073114285714285,-DSCATTER,0.0,0.0,0.0,0.0,320.0,6.0,0.0,0.0,0.0,0.0,0.0,209580838.32335332,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.771428571428571e-09,11.388599999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0058199999999997
