compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,vxorps_XMM_XMM_XMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,5,96,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,251.88239999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,12,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.56640000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,12,6,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,235.33739999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,12,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,118.05139999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,12,13,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,237.2522,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,12,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,123.48920000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,12,96,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,271.97799999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,80,6,6.73,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,118.8134,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,80,6,7.7333,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,428.57379999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,80,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,123.64380000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,80,13,7.733199999999999,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,425.05779999999993,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,80,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,136.615,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,4,80,96,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,305.24920000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,5,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.41039999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,5,6,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,233.7578,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,5,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9292,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,5,13,7.7333,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7008,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,5,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,124.744,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,5,96,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,268.7442,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,12,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.79159999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,12,6,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,237.37539999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,12,13,6.730200000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,119.73299999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,12,13,7.7333,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,237.86419999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,12,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,118.82059999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,12,96,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,254.398,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,80,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,122.79479999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,80,6,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,427.696,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,80,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,122.01299999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,80,13,7.7333,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,426.4978,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,80,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,134.6708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,11,80,96,7.733199999999999,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,287.2746,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,5,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,123.1732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,5,6,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,425.429,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,5,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,123.8502,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,5,13,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,425.5084,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,5,96,6.73,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,131.6962,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,5,96,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,438.45140000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,12,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,121.5332,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,12,6,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,427.8072,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,12,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,123.10120000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,12,13,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,427.6483999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,12,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,132.60840000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,12,96,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,0.0,434.0258,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,80,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,133.28320000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,80,6,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,454.1902,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,80,13,6.73,-DGATHER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,131.5992,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,80,13,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,453.15960000000007,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,80,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,145.92700000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,3,64,80,96,7.7334000000000005,-DSCATTER,0.0,0.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,362.0164,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,5,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.85440000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,5,6,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,5,13,6.73,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.5992,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,5,13,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,234.80640000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,5,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,124.8826,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,5,96,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,251.32840000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,12,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.7082,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,12,6,7.733199999999999,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,234.51820000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,12,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1422,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,12,13,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3608,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,12,96,6.73,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,122.2164,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,12,96,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,257.744,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,80,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,124.18379999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,80,6,7.7331,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,430.21139999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,80,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,125.20259999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,80,13,7.733199999999999,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,428.87579999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,80,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,135.7616,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,4,80,96,7.733200000000001,-DSCATTER,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,272.6816,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,5,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.99579999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,5,6,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,238.33919999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,5,13,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.85419999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,5,13,7.733,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,231.219,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,5,96,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,120.1478,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,5,96,7.733399999999999,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,251.07099999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,12,6,6.730000000000001,-DGATHER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.31379999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,32,10,11,12,6,7.733199999999999,-DSCATTER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7744,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
